Sample_ID,Plot_ID,Site_ID,Date,Treatment,Subplot,Patch,Elevation,Precip_mm,Temp_C,ANPP,Surf_R,Crust_R,Crust_Rcode,Crust_b,Crust_S,Crypt_Cov,Crypt_CovCode,Erosion_cov,Deposited_Cov,Foliage_cov,Basal_cov,Litter _cov,Litter_class,litter_origin,Litter_inc,Litter_dpth,Litter_complex,Texture,Plant_R,Stability_ind,Infiltration_ind,Nutrient_ind,Foliage_Cover_<0.5,Logs_<0.5,Compost,Rock,Bare_soil,Fol_cov_Shrub_>0.5m ,FC_Tree>0.5m high,FC_ Other_ >0.5m ,dist_Tree,Bare_rock,Foliage_Cov_all,MIR_HUM,MIR_POC,MIR_ROC,MIR_TOC,MIR_TN,MIR_C_N,P_mg_Kg,pH,EC _microS_cm,Total_PLFA,Gram_pos_bact_comm,Gram_neg_baterial_comm,General_bacteria_comm,Actinobacteria_comm,Fungi_comm,Protozoa_comm,arbuscular_myc_comm,Fungi_Bact,Litter_totalwt,Sticks_bark,Leaves_treeshrubs,Leaves_und,Coarse_frass,Fine_frass,Seed_fruits_gms,Richness_reprod,Abund_fruits,Abundance_inverts,Invert_richness,abund_inver_m3,invert_R_m3,AB,BG,CB,N/AG,PHO,XYL,LAP,well_wieght,Ala,Ara,Arg,Asp,Mal,Raf,Suc,H2O,Xyl,reads.fungi,obs_richness_fungi,chao1_richness_fungi,obs_shannon_fungi,obs_richness_fungi_ArbuscularMycorrhizal,obs_richness_fungi_Ectomycorrhizal,obs_richness_fungi_OrchidMycorrhizal,obs_richness_fungi_PlantPathogen,obs_richness_fungi_WoodSaprotroph,chao1_richness_fungi_ArbuscularMycorrhizal,chao1_richness_fungi_Ectomycorrhizal,chao1_richness_fungi_OrchidMycorrhizal,chao1_richness_fungi_PlantPathogen,chao1_richness_fungi_WoodSaprotroph,obs_shannon_fungi_ArbuscularMycorrhizal,obs_shannon_fungi_Ectomycorrhizal,obs_shannon_fungi_OrchidMycorrhizal,obs_shannon_fungi_PlantPathogen,obs_shannon_fungi_WoodSaprotroph,relabund_fungi_ArbuscularMycorrhizal,relabund_fungi_Ectomycorrhizal,relabund_fungi_OrchidMycorrhizal,relabund_fungi_PlantPathogen,relabund_fungi_WoodSaprotroph,reads.bacteria,obs_richness_bacteria,chao1_richness_bacteria,obs_shannon_bacteria,obs_richness_bacteria_copiotrophic,obs_richness_bacteria_oligotrophic,chao1_richness_bacteria_copiotrophic,chao1_richness_bacteria_oligotrophic,obs_shannon_bacteria_copiotrophic,obs_shannon_bacteria_oligotrophic,relabund_bacteria_copiotrophic,relabund_bacteria_oligotrophic,moisture_%
561DO,561,Deadman,19.02.19,Reference,D,O,630,918.60,11.95,468.78,3,2,6.66,0,0,0,0,4,4,4,2,60,4,1.5,1.7,37,10.2,3,9,69.7972973,50.12096774,38.97435897,30,0,0,0,10,0,0,0,3.5,10,0,1.28,0.59,0.8,3.44,0.220457419,15.60392033,36.46128005,6.15,19.31,27.72469562,3.666590162,7.26282257,3.813539505,1.622049339,1.635198892,0.311607316,0.824040055,0.124994903,236,50,44,7,27,15,1.1,3,11,0,0,0,0,0.9,111.6,11.5,44.1,174.3,3.9,107.1,0.329791667,0.602560906,0.689796384,0.765757691,0.811646001,0.830834142,0.748953508,0.735698954,0.586851593,0.6877327,39860,762,941.2682927,4.939260294,3,48,2,20,10,3.5,54.25,2,22.5,12.25,0.955699891,2.414846035,0.233791659,2.592732436,1.762291727,0.00050172,0.135392775,0.001146789,0.006594037,0.005877294,34555,3226,3936.035714,6.878207641,957,683,1126.455224,820.6260163,5.84310588,5.521176047,0.338981455,0.254024287,8.08
561DT,561,Deadman,19.02.19,Reference,D,T,630,918.60,11.95,468.78,4,2,6.66,0,0,0,0,3,3,3,2,60,4,1.5,1.7,45,10.2,3,9,63.04054054,52.13709677,41.53846154,20,0,0,0,20,5,65,0,0,20,70,1.57,0.99,0.91,4.39,0.291836598,15.04266441,39.8978732,5.7,58.1,49.62176678,5.995988539,13.36048663,6.470272131,2.392730772,3.416639712,0.272730809,1.155163432,0.146419556,140,49,39,0.1,17,13,0,0,0,0,0,0,0,4.8,42.6,11,17.1,47.9,7.8,73.5,0.32,0.562896229,0.685297043,0.732134081,0.717753656,0.68763997,0.705017866,0.635361913,0.513397196,0.5136691,28950,708,833.6521739,4.877954463,0,36,4,18,12,0,36.75,4,26,14.25,0,1.936247997,0.887271384,1.977017429,1.150370596,0,0.204271789,0.007167431,0.008672592,0.008385894,35998,2975,3820.121212,6.653935524,918,653,1119.894118,825.7782258,5.659773899,5.335802173,0.379506731,0.253130001,6.94
562AO,562,Deadman,19.02.19,Reference,A,O,590,925.32,11.84,467.41,2,3,3.33,0,0,0,0,4,4,4,2,70,4,1.5,1.7,33,10.2,3,9,61.92567568,41.39112903,36.41025641,30,0,0,0,0,0,0,0,4,0,0,2.73,1.53,2.04,7.78,0.363480141,21.40419553,103.9408802,5.54,174.4,66.53180805,9.640624988,20.93735707,8.996419656,4.883267014,1.456865338,0.420354713,2.415530717,0.041122606,255,22,54,59,59,30,0.63,4,28,0,0,0,0,25.4,210.7,48.7,130.2,493.3,40.3,113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26518,775,986.1205674,4.407844078,16,59,1,18,14,19,71.5,1,24,16.25,2.085917446,2.406123168,0,2.366427471,0.189826504,0.003942087,0.33543578,0.000430046,0.005518922,0.17287844,35861,3868,5079.522494,7.203572088,1121,905,1419.908297,1185.994152,6.145689262,5.711091691,0.307116634,0.280523393,19.66
562AT,562,Deadman,19.02.19,Reference,A,T,590,925.32,11.84,467.41,3,2,6.66,0,0,0,0,4,4,4,1,65,4,1.5,2,55,12,3,7,69.7972973,51.73387097,41.02564103,35,0,0,0,0,0,85,0,0,0,85,3.02,1.69,2.49,8.63,0.381368582,22.62902714,116.3157301,5.73,167,64.94690993,9.260192711,19.5817956,8.112503731,4.621285469,1.535845643,1.530692402,2.056224557,0.044679728,471,143,125,15,100,64,2,1,10,9,5,36,20,25.7,208,39.8,90.3,290.6,38.5,145.1,0.356666667,0.557205202,0.737175475,0.730186015,0.778964895,0.848452884,0.772920332,0.72556336,0.566379179,0.698383108,28389,578,713.375,4.136582974,0,53,5,15,16,0,57.5,7,17.66666667,20,0,1.945603096,1.33166431,1.844238361,2.180667166,0,0.370484518,0.00100344,0.006952408,0.009389335,35304,3598,4538.838351,7.056416797,1100,826,1380.977578,1011.390805,6.023464517,5.716215666,0.335922056,0.251106091,18.45
562BO,562,Deadman,19.02.19,Reference,B,O,590,925.32,11.84,467.41,2,2,6.66,0,0,0,0,4,4,4,2,65,4,1.5,1.7,35,10.2,3,5,69.7972973,48.10483871,36.41025641,35,0,0,0,0,25,0,0,2.5,0,25,4.19,3.17,2.6,12.38,0.585953202,21.12796714,80.17518545,5.63,128.4,78.47089208,11.85800133,25.03189005,9.948865484,5.588925059,1.63284335,1.252981859,2.636986325,0.038096853,225,10,34,13,87,29,1.8,5,18,3,2,12,8,13.7,77.8,24.9,46,97.4,13,303.3,0.431666667,0.490007216,0.549873052,0.642231307,0.647652778,0.655041754,0.638103248,0.586615172,0.472914671,0.618130607,13952,552,609.9602273,4.409699778,6,49,2,15,10,6,51.5,2,15.1,13,1.571004499,2.152775827,0.450561209,2.373388274,1.650222031,0.002436927,0.44266055,0.000430046,0.005303899,0.01046445,28818,3253,4032.5503,6.904614987,926,783,1169.93865,972.5211268,6.063841882,5.357608126,0.267673915,0.303115881,26.24
562BT,562,Deadman,19.02.19,Reference,B,T,590,925.32,11.84,467.41,2,2,6.66,0,0,0,0,4,4,2,1,90,5,1.5,2,45,15,3,4,73.17567568,55.76612903,46.15384615,10,0,0,0,0,10,80,0,0,0,90,2.66,1.35,1.97,7.46,0.346501522,21.52948698,106.4983767,6.02,84.9,52.17332785,9.628545993,7.606372793,7.949899387,5.415374149,1.114441229,0.437360715,2.574139515,0.047593677,673,136,78,42,239,94,0.51,1,5,59,6,236,24,50.4,284.1,91.1,168,355.6,47.9,303.3,0.356666667,0.642561736,0.662392423,0.734191113,0.738924944,0.773510558,0.731833193,0.664537033,0.440769295,0.588686983,21616,642,729.1973684,4.743502055,18,48,2,15,22,24.25,60,2,15.9,32.125,2.229829597,2.445792376,0.500402424,1.585445505,2.130789104,0.006952408,0.233586583,0.000358372,0.01462156,0.012256307,38328,3905,4959.500595,7.253729656,1081,979,1336.103814,1268.219512,6.139269228,5.789768004,0.292337381,0.319448367,24.39
562CO,562,Deadman,19.02.19,Reference,C,O,590,925.32,11.84,467.41,3,2,6.66,1,2,1,1,3,3,3,1,65,4,1.5,1.7,21,10.2,3,5,54.47115385,48.24626866,35.34883721,20,0,0,0,15,0,0,0,3.4,15,0,1.17,0.58,0.79,3.15,0.206988762,15.21821748,48.74524574,5.9,58,39.79201333,6.072502319,10.7018947,5.468139501,2.877238383,1.214833677,0.512678851,1.564242559,0.061344609,177,19,32,75,18,9,0.53,2,2,2,2,8,8,2.7,25.5,6.8,11.8,26.1,2.9,434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23384,727,936.1942149,4.71905567,22,40,3,22,10,23.6,49,3,32.125,10.66666667,2.827827929,1.762768061,0.227039618,1.422484652,1.514646979,0.005590596,0.16090883,0.007024083,0.030676606,0.00680906,40048,4220,5422.880192,7.347190631,1198,1018,1515.788538,1238.370614,6.353305696,5.804162872,0.28485362,0.313235433,11.78
562CT,562,Deadman,19.02.19,Reference,C,T,590,925.32,11.84,467.41,3,2,6.66,0,0,0,0,4,4,4,1,60,4,1.5,2,22,12,3,8,69.7972973,51.73387097,41.02564103,40,10,0,0,0,20,45,0,0,0,65,2.72,1.78,2,8.04,0.407044728,19.75212907,88.26500654,5.98,125.2,57.41009597,8.106141454,17.36710824,7.5629616,3.851545293,2.420076719,0.282682495,2.153778491,0.079741482,407,68,44,26,89,75,0.62,1,5,2,2,8,8,32.9,227.1,50.8,122.2,253,28.3,218.4,0.39625,0.528087996,0.638402932,0.647519563,0.71648458,0.769404267,0.754225904,0.654348259,0.421577033,0.597110988,24959,684,819.5088496,4.78974174,13,47,1,27,11,16.6,50.0625,1,31.9,15.16666667,2.397922272,2.292427677,0,2.81636845,1.484010559,0.001791858,0.277307913,0.000931766,0.008744266,0.004085436,36260,3823,4961.171856,7.117315988,1251,869,1594.889113,1091.426471,6.237506835,5.652998636,0.345617999,0.273980985,16.2
562DO,562,Deadman,19.02.19,Reference,D,O,590,925.32,11.84,467.41,2,2,6.66,0,0,0,0,4,4,4,2,70,4,1.5,1.7,27,10.2,3,7,69.7972973,48.10483871,36.41025641,30,0,0,0,0,10,40,0,2,0,50,1.59,0.96,0.99,4.4,0.28162228,15.62376388,55.91111205,N/A,N/A,69.27619279,9.956427585,19.89735996,9.346745538,4.402402211,2.322509496,0.677405853,2.157057882,0.066057177,290,30,36,38,57,23,0.61,4,10,1,1,4,4,18.4,131.8,20.2,91.8,133.9,11.5,312.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26481,598,800.4402174,4.348651477,12,43,5,13,12,18.25,99.25,6,22,18.25,1.900228464,2.242986916,1.401945459,2.098759552,1.566593226,0.004013761,0.36037844,0.001075115,0.003942087,0.009102638,31055,3442,4236.085048,6.996186613,981,825,1183.586124,962.7834395,5.979282373,5.640322359,0.288477831,0.303586557,18.17
562DT,562,Deadman,19.02.19,Reference,D,T,590,925.32,11.84,467.41,2,2,6.66,0,0,0,0,4,4,5,3,45,3,1.5,2,48,9,3,6,66.41891892,47.7016129,35.8974359,55,0,0,0,0,0,50,0,0,0,50,3.16,2.17,2.15,9.15,0.461245209,19.83760442,113.5356399,6.19,74.2,51.35742411,6.568460487,15.57716318,6.242849366,3.190943333,2.501799283,1.481271153,1.615595227,0.095666606,141,30,22,9,32,20,0.1,2,5,1,1,4,4,25.2,258.6,28.8,176.2,262.8,11.1,312.6,0.39625,0.545008017,0.579043326,0.433251892,0.572579289,0.603322755,0.563710527,0.455268479,0.399028489,0.467544347,45985,595,797.0824742,3.706804785,2,41,2,16,10,2,49.1,2.5,17.78571429,12.25,0.562335145,2.162113073,0.636514168,2.637135437,0.076307572,0.000286697,0.149655963,0.000215023,0.002508601,0.254013761,34670,3455,4433.946244,7.004481288,1106,733,1356.195349,952.5503876,5.967306248,5.560430783,0.363174245,0.23689165,15.2
563AO,563,Dogleg,20.02.19,Reference,A,O,785,974.57,10.81,454.18,3,2,6.66,0,0,0,0,3,3,2,2,60,4,1.5,1.3,29,7.8,3,3,63.04054054,45.28225806,32.82051282,5,0,0,0,35,5,0,0,6,35,5,1.59,0.99,0.78,4.2,0.277327592,15.14454431,93.08732082,6.12,29.9,32.5514101,4.699835293,7.767901277,4.172051067,1.971117415,2.631857404,0.337340633,1.001606869,0.17921534,133,37,49,2,17,3.2,0.68,3,20,0,0,0,0,27.3,92.8,34.9,52.3,56.5,28.5,273.6,0.362708333,0.418321282,0.422134672,0.405132259,0.441263669,0.456089772,0.533938901,0.36468492,0.331086225,0.432193537,30327,766,1000.102459,4.558772778,9,40,0,20,11,13.16666667,76,0,44.5,15,2.061112833,2.225240727,0,2.022270873,2.233949243,0.001075115,0.129802179,0,0.014334862,0.002006881,33878,3793,4946.033592,7.142756305,1141,788,1545.060386,958.6451613,6.116495533,5.603498455,0.32161348,0.270168502,3.31
563AT,563,Dogleg,20.02.19,Reference,A,T,785,974.57,10.81,454.18,3,2,6.66,0,0,0,0,4,4,2,1,95,5,1.5,2,100,15,3,4,73.17567568,57.78225806,48.71794872,5,35,0,0,0,0,0,0,0,0,0,2.87,2.02,1.69,8.19,0.440165993,18.60661691,110.6041514,6.46,73.7,59.468771,6.1084571,17.94331211,7.88162752,2.951810768,4.958892983,1.144643699,2.163453124,0.17048458,463,151,75,4,115,71,2,2,31,0,0,0,0,23.2,365.8,126.7,230.7,286.5,53.9,233.6,0.350833333,0.481092355,0.573309231,0.599087655,0.6444753,0.662707298,0.649902671,0.595344858,0.491869283,0.542609361,26025,571,741.005814,4.425604768,7,43,4,11,11,7.166666667,62.6,4,11.25,12,1.849996062,2.244534073,1.261878478,1.210394793,1.746754635,0.001361812,0.265409977,0.004515482,0.010822821,0.009891055,29079,3092,3723.407031,6.887785223,1049,555,1239.786765,682.7355769,5.892916974,5.471312454,0.411701026,0.163936741,12.18
563BO,563,Dogleg,20.02.19,Reference,B,O,785,974.57,10.81,454.18,4,2,6.66,0,0,0,0,4,4,2,2,85,5,1.5,1.7,72,12.75,3,3,73.17567568,57.27822581,48.07692308,15,0,0,0,0,30,25,0,2.5,0,55,1.45,1.09,0.73,4.33,0.256606948,16.87405598,47.19836929,5.55,40.5,35.4774543,4.604788109,8.8098018,4.937018034,1.891186932,2.347945285,0.994840355,0.738241681,0.145175142,240,35,47,3,55,60,2.8,4,38,3,1,12,4,54.9,267.6,85.3,89.1,871.1,52.6,156.4,0.362708333,0.409785778,0.506786025,0.562298172,0.62928821,0.63942566,0.57231028,0.582127685,0.477789404,0.523252393,27247,521,692.8550725,4.345364293,1,42,3,12,12,1,54,3.5,12.66666667,14.25,0,2.061629716,0.848685558,2.19480417,0.863505249,7.16743E-05,0.267416858,0.000645069,0.004730505,0.03125,39333,3040,3899.945967,6.58031433,874,704,1132.925824,879.1021127,5.333140627,5.408802712,0.317424456,0.27793467,6.58
563BT,563,Dogleg,20.02.19,Reference,B,T,785,974.57,10.81,454.18,3,2,6.66,0,0,0,0,4,4,3,2,75,4,1.5,2,110,12,3,5,69.7972973,53.75,43.58974359,20,0,0,0,5,0,40,0,0,5,40,1.57,0.94,0.68,4.09,0.251649457,16.25276703,81.14060112,5.97,28.5,31.78101558,4.479759079,8.449380396,4.048804017,1.731790336,1.647543474,0.632273462,1.027008026,0.108043185,354,77,66,2,48,25,4.5,1,70,1,1,4,4,542.5,4293.5,462.4,2399.7,11281.2,434.9,16.1,0.350833333,0.455495899,0.505020707,0.522478156,0.546157394,0.521861269,0.524857707,0.498963988,0.459079673,0.445096971,29719,580,773.6,4.384818476,1,38,2,13,11,1,44.75,2,25.5,13.25,0,2.096273111,0.276190922,1.894681422,1.17173358,0.000143349,0.164205849,0.005447248,0.004945528,0.011754587,40195,3509,4711.557284,6.887808173,1007,782,1319.009524,989.6737589,5.856518087,5.592549762,0.298832721,0.289325049,7.25
563CO,563,Dogleg,20.02.19,Reference,C,O,785,974.57,10.81,454.18,3,2,6.66,0,0,0,0,4,4,3,2,80,5,1.5,2,96,15,3,5,73.17567568,59.7983871,51.28205128,20,0,0,0,0,0,0,0,6,0,0,1.55,1.06,0.72,4.01,0.253062558,15.84588427,69.69934096,5.31,56.3,33.81682712,4.161271703,8.526454971,4.671929246,1.676134903,2.840272978,0.774146546,0.806594398,0.184382417,210,48,43,16,52,43,0.8,2,19,0,0,0,0,15.3,120.9,23.3,58.8,134.4,18.1,100,0.356666667,0.469281736,0.619650868,0.563329386,0.522117878,0.635994448,0.606177078,0.631976151,0.446617415,0.512067923,26730,647,786.7227723,4.495943151,0,45,4,20,10,0,48.6,4,24.5,14.5,0,2.338499609,1.001485768,2.540190946,1.645453702,0,0.359016628,0.005303899,0.006163991,0.005447248,41815,3297,4353.449165,6.79176143,873,738,1157.169643,912.9178082,5.579979483,5.458909425,0.287960087,0.29845618,7.69
563CT,563,Dogleg,20.02.19,Reference,C,T,785,974.57,10.81,454.18,4,2,6.66,0,0,0,0,4,4,5,2,95,5,1.5,2,125,15,3,6,73.17567568,61.81451613,53.84615385,5,0,0,0,0,80,45,0,0,0,125,2.39,1.56,1.4,6.57,0.333028821,19.72802229,96.31648102,5.62,56.3,43.08893756,4.986647775,11.7766587,5.648915875,2.017523016,3.248697979,0.89946027,0.889778542,0.160872429,352,79,59,1,65,54,3.6,5,63,1,1,4,4,26.8,163.9,40.7,118.3,260,33.8,209.5,0.359166667,0.530502593,0.674735122,0.689980847,0.721918841,0.736593323,0.69892769,0.655050249,0.427021934,0.59722318,26997,659,825.0540541,4.449223149,2,42,2,16,10,2,47.0625,2,22,11.5,0.562335145,1.928541864,0.673011667,2.308862485,0.985471309,0.000286697,0.258529243,0.000358372,0.004372133,0.021573968,37302,2970,3798.039075,6.514910823,911,711,1100.810096,896.9212329,5.503846211,5.334035261,0.329520851,0.263249553,6.54
563DO,563,Dogleg,20.02.19,Reference,D,O,785,974.57,10.81,454.18,3,2,6.66,0,0,0,0,4,4,4,2,60,4,1.5,2,65,12,3,3,69.7972973,53.75,43.58974359,40,0,0,0,0,55,0,0,4.5,0,55,2.21,1.24,1.28,5.68,0.314403331,18.06596637,81.72651833,5.87,40.5,131.4910882,19.80778201,32.894895,17.31909819,8.723322242,7.461813273,1.414360389,3.562914247,0.118751139,389,39,46,3,74,57,3.6,3,61,4,4,16,16,11.3,82.8,28.1,33.1,100.9,15.8,64.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33900,572,767.0059524,4.35994873,2,34,2,19,10,3,70,2,23.08333333,20,0.693147181,2.161223841,0.173205207,2.695210928,2.015809818,0.000143349,0.292789564,0.006880734,0.003583716,0.002221904,37440,3607,4630.824786,6.88148369,1083,826,1442.12,1045.202941,5.919529577,5.561164865,0.303068813,0.285230161,7.25
563DT,563,Dogleg,20.02.19,Reference,D,T,785,974.57,10.81,454.18,4,2,6.66,0,0,0,0,4,4,2,2,90,5,1.5,2,120,15,3,7,73.17567568,61.81451613,53.84615385,10,0,0,0,0,15,60,0,0,0,75,2.1,1.39,1.13,5.49,0.301222764,18.22571419,111.5548171,6.01,50.5,35.02549051,4.542863067,8.601728282,4.963711831,2.271345281,3.037194366,0.654633216,0.72173896,0.190424408,811,148,89,8,107,99,10.1,3,204,5,3,20,12,20.3,241,76.3,133.1,192.8,22.3,102.4,0.359166667,0.533400779,0.60013044,0.632330241,0.642953337,0.624754022,0.632736079,0.632100574,0.491995229,0.498891306,41673,616,814.0441176,4.300234911,3,39,0,12,13,4,49.125,0,18.25,16,0.867563228,1.774290596,0,2.148483684,2.311487995,0.000430046,0.238460436,0,0.00315367,0.006092317,31611,3017,3818.6008,6.677164475,1041,587,1323.880952,692.1755725,5.660751949,5.467141637,0.43965923,0.179045467,7.55
564AO,564,Dogleg,21.02.19,Reference,A,O,795,980.37,10.74,453.43,3,2,6.66,0,0,0,0,4,3,3,1,70,4,1,2,34,8,3,3,66.41891892,43.66935484,30.76923077,15,0,0,0,15,25,15,0,6,15,40,1.99,1.15,1.26,5.47,0.266773002,20.50432377,28.16648987,5.94,51.3,32.66094871,4.928176915,7.202100026,4.956861786,2.297048597,2.201245717,0.260804427,0.936859834,0.148253413,561,48,6,54,39,3.9,0,3,47,4,3,16,12,10.4,107.5,16.7,10.9,67.8,5.1,180.4,0.302291667,0.544444026,0.560613251,0.577435022,0.612655459,0.692271574,0.812655276,0.534205777,0.407868935,0.690671562,21567,631,767.9273504,4.652315844,3,38,2,23,13,3,42.57142857,2,31.1,19.25,0.897945725,2.061444519,0.450561209,1.649533874,1.784978316,0.000716743,0.181837729,0.000430046,0.016843463,0.010822821,47901,3856,5076.868902,7.155804094,1334,768,1715.820076,974.4806452,6.129164906,5.692935565,0.42624494,0.223383225,6.21
564AT,564,Dogleg,21.02.19,Reference,A,T,795,980.37,10.74,453.43,4,2,6.66,0,0,0,0,3,3,3,1,78,5,1.5,1.7,33,12.75,3,5,66.41891892,55.26209677,45.51282051,5,0,0,15,0,15,65,0,0,15,80,1.64,0.97,0.76,3.98,0.2698795,14.74732242,19.34756808,6.29,57,25.57331968,3.323432413,6.353370327,3.341990502,1.391307012,2.437089698,0.112506099,0.8119688,0.207586148,262,58,46,2,35,26,1.6,3,23,2,2,8,8,3.1,99.1,9,52.9,116.8,9.5,355.2,0.227916667,0.670770014,0.759210176,0.785438282,0.764154942,0.873677665,0.849413904,0.785602723,0.622336971,0.614795907,32806,604,780.4045455,3.939815845,1,38,0,17,5,1,42,0,29.25,5,0,1.817510636,0,0.692798653,1.407045285,0.000143349,0.429544151,0,0.032038417,0.002078555,43219,3966,5380.884102,7.094340011,1314,860,1820.472689,1124.275568,6.27329952,5.579978172,0.346512285,0.257083686,4.05
564BO,564,Dogleg,21.02.19,Reference,B,O,795,980.37,10.74,453.43,3,2,6.66,0,0,0,0,3,3,3,1,55,4,1,1.7,28,6.8,3,3,63.04054054,41.25,27.69230769,15,0,0,0,30,15,0,0,3,30,15,1.74,1.16,0.8,4.58,0.296215466,15.46171801,18.89129364,5.7,70.4,32.90418055,3.815016507,7.540816961,4.775043588,1.675310143,3.646949081,0.750510323,0.640401088,0.256755983,318,57,44,7,36,17.2,7.5,4,61,0,0,0,0,31,320.7,113.7,196.8,447.5,61.5,196.2,0.302291667,0.591658953,0.803634912,0.929869902,0.960747227,1.016009109,0.97112457,0.949308666,0.69235753,0.784086713,28374,730,912.9137931,5.157577297,3,42,3,24,5,5,57.125,3.5,32,5,1.039720771,2.617424338,1.011404265,1.786130781,0.714459374,0.000286697,0.07547305,0.000430046,0.018133601,0.003225344,40869,3392,4578.847889,6.788765665,1245,633,1643.098253,915.4490741,6.055693313,5.144200672,0.422479526,0.208133296,3.62
564BT,564,Dogleg,21.02.19,Reference,B,T,795,980.37,10.74,453.43,3,2,6.66,0,0,0,0,4,4,2,1,98,5,1.5,2,77,15,3,3,73.17567568,57.78225806,48.71794872,0,0,0,0,0,25,75,0,0,0,100,2.37,1.66,1.33,6.54,0.367161597,17.81232038,25.27888757,6.23,96.3,28.34328762,2.913471348,8.008259083,3.916373891,0.145555394,1.5008452,0.847617426,0.661720195,0.112437126,519,157,76,5,123,68,9.8,3,125,6,3,24,12,7.9,62.9,4.2,11.8,43.6,8.6,52.2,0.227916667,0.621206833,0.774241202,0.827354339,0.856443085,0.845869278,0.859545414,0.772116052,0.630064652,0.644080225,34504,732,976.2130435,4.76371274,7,49,2,22,15,7.5,65,2,30,23.16666667,1.680624639,1.836236129,0.223718076,2.722656658,1.738323319,0.004013761,0.206493693,0.002436927,0.006163991,0.007740826,40349,3420,4520.595687,6.752983324,1187,687,1525.305447,911.4383562,5.951034609,5.248928042,0.384825379,0.214911042,9.49
564CO,564,Dogleg,21.02.19,Reference,C,O,795,980.37,10.74,453.43,3,2,6.66,0,0,0,0,4,4,2,1,90,5,1,2,85,10,3,3,73.17567568,47.7016129,35.8974359,5,0,0,0,5,30,0,0,3,5,30,2.75,2.29,1.43,7.58,0.415147511,18.25857025,22.47857864,N/A,N/A,19.10028677,1.882991832,4.804408085,2.489953094,0.920375324,2.292757242,0.138069799,0.439995222,0.286109645,1051,253,60,26,85,32,3.5,4,51,1,1,4,4,12.9,152.6,14.7,34.5,73,3.5,92.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26326,606,830.45,4.208844885,4,29,1,16,18,6,34.78571429,1,52,50,1.213007566,1.169746987,0,1.592985864,0.570520488,0.000573394,0.287055619,0.000143349,0.01146789,0.034618693,35194,3562,4695.260359,6.971655515,1269,657,1612.791506,832.3553719,5.993363228,5.541531081,0.436976372,0.196413443,3.83
564CT,564,Dogleg,21.02.19,Reference,C,T,795,980.37,10.74,453.43,3,2,6.66,0,0,0,0,3,3,2,2,30,3,1.5,1.7,36,7.65,3,2,59.66216216,44.97983871,32.43589744,5,0,0,5,60,15,40,0,0,65,55,1.98,1.63,1.02,5.58,0.34490221,16.17849882,29.0956961,N/A,N/A,16.31045771,1.481697973,3.896293721,2.149645502,0.63219151,2.121128587,0.280818788,0.317535909,0.325528245,284,76,42,2,20,11.6,2.1,3,41,2,2,8,8,6.9,12.3,1.4,21.1,54.5,6.6,179.5,0.3625,0.830473967,1.258504185,1.492820345,1.065631822,1.19980578,1.326091937,1.360478582,0.448937031,1.078851827,29751,726,950.1525424,4.465226658,1,49,1,21,9,1,67,1,24.6,21.5,0,2.001671883,0,2.78907629,1.858761471,7.16743E-05,0.3125,0.000143349,0.004587156,0.001648509,51585,3358,4652.061738,6.771308332,1184,598,1606.633772,792.4672897,5.860635577,5.240768645,0.419655465,0.203756001,4.21
564DO,564,Dogleg,21.02.19,Reference,D,O,795,980.37,10.74,453.43,4,2,6.66,4,4,10,2,4,4,2,1,85,5,1,1.7,71,8.5,3,4,76.10576923,50.67164179,36.04651163,5,0,0,0,0,15,10,0,0.9,0,25,1.25,0.65,0.55,2.82,0.20107138,14.02487016,17.68310604,5.94,33,24.52541741,3.747007049,4.668468356,3.758421177,1.499347086,2.405945928,0.372563452,0.492637309,0.235203093,433,74,20,20,74,61,4.4,5,58,4,2,16,8,12.9,135.5,29.9,67.3,83.1,11.5,57.3,0.432083333,0.628075775,1.328570945,1.083878955,0.872690723,1.332800185,1.393196107,1.052083862,0.396964007,1.154491996,23990,621,791.5263158,4.20921006,1,37,0,20,7,1,61.5,0,23.125,9,0,1.171044878,0,1.811964574,1.26848254,7.16743E-05,0.160335436,0,0.013044725,0.003727064,38296,3409,4515.964235,6.889717349,1093,740,1427.26087,886.2305389,5.942834088,5.3956944,0.369387179,0.269085946,3.49
